Restaurant name,Link in manta,Manta verified,Street address,City,State,Postal code,Phone number,Website,Description
Sotto Restaurant,https://www.manta.com/c/mw21p55/sotto-restaurant,False,9575 West Pico Boulevard,Los Angeles,CA,90035,(310) 277-0210,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.sottorestaurant.com&s=f2152b5eef369b5c573559489b16c208&cb=4178415&emid=mw21p55,
Amour Restaurant,https://www.manta.com/c/mhbvnfd/amour-restaurant,False,250 West Valley Boulevard # P,San Gabriel,CA,91776,(626) 818-0901,,
Cms Restaurant Inc,https://www.manta.com/c/mhb38xs/cms-restaurant-inc,False,645 East Main Street,Alhambra,CA,91801,(626) 458-8388,,
Alegro Restaurant,https://www.manta.com/c/mhbzrkh/alegro-restaurant,False,423 North Brand Boulevard,Glendale,CA,91203,(818) 242-6565,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.alegrorestaurant.com&s=7b10e3de35d70a9a9ce2556bea6ac941&cb=4186855&emid=mhbzrkh,
Lalune Restaurant,https://www.manta.com/c/mmpkfkc/lalune-restaurant,False,1458 Atlantic Avenue,Long Beach,CA,90813,(562) 591-3688,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-lune-restaurant-long-beach-2%3Fnb%3D1&s=62526aa17d0c29704803f69df53769fe&cb=4186855&emid=mmpkfkc,
Xino Restaurant,https://www.manta.com/c/mbdnlt3/xino-restaurant,False,395 Santa Monica Place 308,Santa Monica,CA,90401,(310) 755-6220,,
Kim's Restaurant,https://www.manta.com/c/mmf4wh3/kim-s-restaurant,False,3860 Crenshaw Boulevard 105,Los Angeles,CA,90008,(323) 294-6677,,
Ginetun Restaurant,https://www.manta.com/c/mhz9k75/ginetun-restaurant,False,333 North Verdugo Road,Glendale,CA,91206,(818) 265-0199,,
Salvaorin Restaurant,https://www.manta.com/c/mhqb8tx/salvaorin-restaurant,False,14511 Victory Boulevard,Van Nuys,CA,91411,(818) 616-3128,,
Dulans Restaurant,https://www.manta.com/c/mh0xm8v/dulans-restaurant,False,4059 Crenshaw Boulevard,Los Angeles,CA,90008,(323) 296-3034,,
Shs Restaurant Inc,https://www.manta.com/c/mh59tzj/shs-restaurant-inc,False,7015 Melrose Avenue,Los Angeles,CA,90038,(323) 933-6500,,
Rhodes Restaurant LLC,https://www.manta.com/c/mh4bz9s/rhodes-restaurant-llc,False,4121 Grand View Boulevard,Los Angeles,CA,90066,(310) 390-2020,,
Lawry's Restaurants Inc,https://www.manta.com/c/mh5yl2r/lawry-s-restaurants-inc,False,100 North La Cienega Boulevard,Beverly Hills,CA,90211,(323) 655-8646,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.lawrysonline.com%2Flawrys-primerib%2Fbeverly-hills&s=fbd9f1a5e6f70395cb35e8d51ec30455&cb=4186857&emid=mh5yl2r,
Morita's Restaurant,https://www.manta.com/c/mh5dgb5/morita-s-restaurant,False,4105 Avalon Boulevard,Los Angeles,CA,90011,(323) 232-2660,,
Dongpo Restaurant,https://www.manta.com/c/mk1xvn5/dongpo-restaurant,False,400 South Baldwin Avenue,Arcadia,CA,91007,(626) 315-6163,,
View Restaurant,https://www.manta.com/c/mkwqhj4/view-restaurant,False,1431 West Knox Street,Torrance,CA,90501,(310) 618-1118,,
Yangtze Restaurant,https://www.manta.com/c/mhp17dw/yangtze-restaurant,False,58 East Colorado Boulevard,Pasadena,CA,91105,(626) 405-1994,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.jkgyangtzerestaurant.com&s=bfc2c03d891da54efbecf56e92dd6ffe&cb=4186858&emid=mhp17dw,
Kotohira Restaurant,https://www.manta.com/c/mm0bt94/kotohira-restaurant,False,1747 West Redondo Beach Boulevard,Gardena,CA,90247,(310) 323-3966,,
Spitz Restaurant,https://www.manta.com/c/mm0cclb/spitz-restaurant,False,2506 Colorado Boulevard,Los Angeles,CA,90041,(323) 257-5600,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.eatatspitz.com&s=5db3302700c408447247081e33fc53ac&cb=4186861&emid=mm0cclb,
Enseneda Restaurants,https://www.manta.com/c/mm44k78/enseneda-restaurants,False,138 South Utah Street,Los Angeles,CA,90033,(213) 489-2950,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.ensenadarestaurant.net&s=f814ca44f4c8960d34421643ea1bfff8&cb=4186862&emid=mm44k78,
Lamplighter Restaurant,https://www.manta.com/c/mmp7n8v/lamplighter-restaurant,False,5043 Van Nuys Boulevard,Sherman Oaks,CA,91403,(818) 788-5110,,
Bjs Restaurants,https://www.manta.com/c/mt94jmm/bjs-restaurants,False,3525 West Carson Street # 81,Torrance,CA,90503,(310) 802-6440,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.bjsrestaurants.com&s=c2d9d93c7785a1e83b40368162c3006d&cb=4186863&emid=mt94jmm,
Yoshinoya Restaurant,https://www.manta.com/c/mr5gv43/yoshinoya-restaurant,False,11400 Washington Boulevard,Whittier,CA,90606,(562) 695-3848,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.yoshinoyaamerica.com&s=45dd8a2493b7b1439c13540cd2931482&cb=4186864&emid=mr5gv43,
Spinfish Restaurants LLC,https://www.manta.com/c/mhkcnd4/spinfish-restaurants-llc,False,43 Beverly Park Circle,Beverly Hills,CA,90210,(626) 585-0988,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.spinfishla.com&s=213ff7e14a8359a71e370f83b83eea14&cb=4186864&emid=mhkcnd4,
Animal Restaurant,https://www.manta.com/c/mtt23yk/animal-restaurant,False,435 North Fairfax Avenue,Los Angeles,CA,90036,(323) 782-9225,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.animalrestaurant.com&s=e9fc2c82118bafb3941e8ec7a7d3e14e&cb=4186865&emid=mtt23yk,
Matsuda Restaurant,https://www.manta.com/c/mmg5jkw/matsuda-restaurant,False,11837 Ventura Boulevard,Studio City,CA,91604,(818) 760-3917,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fmatsudasushibar.com%2F&s=5f1617bbca36f9cb7eaa38a68d507216&cb=4186866&emid=mmg5jkw,
Smokehouse Restaurant Inc,https://www.manta.com/c/mmg6czz/smokehouse-restaurant-inc,False,4420 West Lakeside Drive,Burbank,CA,91505,(818) 845-3731,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.smokehouse1946.com&s=467f1bd52b8e961d910189d6f19ce02f&cb=4186867&emid=mmg6czz,
Hodori Restaurant,https://www.manta.com/c/mm881b6/hodori-restaurant,False,1001 South Vermont Avenue # 101,Los Angeles,CA,90006,(213) 383-3554,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.hodorirestaurants.com&s=fd5b92548ad93db9d92109d0c6534e8e&cb=4186867&emid=mm881b6,
Diego's Restaurant,https://www.manta.com/c/mmy5sdh/diego-s-restaurant,False,12510 Riverside Drive,Valley Village,CA,91607,(818) 763-2466,,
Jerne Restaurant,https://www.manta.com/c/mm37td2/jerne-restaurant,False,4375 Admiralty Way,Marina Del Rey,CA,90292,(310) 574-4333,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.ritzcarlton.com&s=1804f659ae7f1595ddb180cd2b8514eb&cb=4186868&emid=mm37td2,
L'opera Restaurant,https://www.manta.com/c/mmn19gn/l-opera-restaurant,False,101 Pine Avenue,Long Beach,CA,90802,(562) 491-0066,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.lopera.com&s=1f67c91497fe31a7f8ee59c7b913a66b&cb=4186869&emid=mmn19gn,
Restaurant Jin,https://www.manta.com/c/mmcwnq1/restaurant-jin,False,3250 West Olympic Boulevard,Los Angeles,CA,90006,(323) 766-9292,,
Lupe's Restaurant,https://www.manta.com/c/mmcyx98/lupe-s-restaurant,False,8653 Beverly Boulevard,Pico Rivera,CA,90660,(562) 463-0345,,
Lannathai Restaurant,https://www.manta.com/c/mmfctn2/lannathai-restaurant,False,4457 Van Nuys Boulevard,Van Nuys,CA,91403,(818) 995-0808,https://www.manta.com/urlverify?redirect=http%3A%2F%2FNoodlestar.info&s=9ca633408e250bec6a3643be76c86c7f&cb=4186871&emid=mmfctn2,
Mauro's Restaurant,https://www.manta.com/c/mm37qb8/mauro-s-restaurant,False,8112 Melrose Avenue,Los Angeles,CA,90046,(323) 653-2874,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.kiramorrisonmusic.com&s=8bbcf214c563b3b1f87af5b83dbb9762&cb=4186871&emid=mm37qb8,
Lauras Restaurant,https://www.manta.com/c/mmddwsy/lauras-restaurant,False,9057 Woodman Avenue,Arleta,CA,91331,(818) 891-5191,,
Spice Restaurant,https://www.manta.com/c/mtm2wsc/spice-restaurant,False,2011 North Highland Avenue,Los Angeles,CA,90068,(323) 876-0497,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.spice-hollywood.com&s=ac206abcaafb5e341a3c73f73dc1b785&cb=4195150&emid=mtm2wsc,
"Levy Restaurants, Inc",https://www.manta.com/c/mtr17k3/levy-restaurants-inc,False,18400 Avalon Boulevard # 100,Carson,CA,90746,(310) 630-2105,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.levyrestaurants.com&s=6b1000dacc21d6182344568f1d3368da&cb=4195151&emid=mtr17k3,
Akasaka Restaurant,https://www.manta.com/c/mw2lhpz/akasaka-restaurant,False,14926 Clark Avenue,Hacienda Heights,CA,91745,(626) 336-0871,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.yelp.com%2Fbiz%2Fakasaka-restaurant-hacienda-heights&s=0d2ab97c30925466ba05a3520bcab96e&cb=4195151&emid=mw2lhpz,
"Bj's Restaurants, Inc",https://www.manta.com/c/mhkx28j/bj-s-restaurants-inc,False,234 East Colorado Boulevard,Pasadena,CA,91101,(626) 204-0845,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.bjsrestaurants.com&s=c2d9d93c7785a1e83b40368162c3006d&cb=4195152&emid=mhkx28j,
Frida Restaurant,https://www.manta.com/c/mh1p4g8/frida-restaurant,False,15301 Ventura Boulevard,Sherman Oaks,CA,91403,(818) 501-9666,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.fridarestaurant.com&s=0fe1e2d227bdf863621d7316a5c35af5&cb=4195152&emid=mh1p4g8,
Bashan's Restaurant,https://www.manta.com/c/mbsz2c1/bashan-s-restaurant,False,13052 Delano Street,Van Nuys,CA,91401,(818) 541-1532,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.bashanrestaurant.com&s=f997e0987c9b06293d0f203ce9c61b96&cb=4195152&emid=mbsz2c1,
Ihop Restaurant,https://www.manta.com/c/mmjlk3h/ihop-restaurant,False,605 North Glendale Avenue,Glendale,CA,91206,(818) 242-0922,https://www.manta.com/urlverify?redirect=http%3A%2F%2FIhop.com&s=642df542a13f12449cd79652b080c42a&cb=4195153&emid=mmjlk3h,
Nayeb Restaurant,https://www.manta.com/c/mmfprry/nayeb-restaurant,False,326 East Pico Boulevard,Los Angeles,CA,90015,(213) 746-4800,,
Campanile Restaurant,https://www.manta.com/c/mt9zs5w/campanile-restaurant,False,5324 West Washington Boulevard,Los Angeles,CA,90016,(323) 965-0414,,
Norm's Restaurant,https://www.manta.com/c/mt1t4xg/norm-s-restaurant,False,17904 Lakewood Boulevard,Bellflower,CA,90706,(562) 867-4511,https://www.manta.com/urlverify?redirect=http%3A%2F%2FNormsrestaurants.com&s=8b1c39f522ce5de7c278217cbd1ea479&cb=4195154&emid=mt1t4xg,
Texis Restaurant,https://www.manta.com/c/mrsg13w/texis-restaurant,False,2207 North San Fernando Road,Los Angeles,CA,90065,(323) 223-5693,,
Calimex Restaurant,https://www.manta.com/c/mk10cgm/calimex-restaurant,False,711 South Kern Avenue,Los Angeles,CA,90022,(323) 261-7271,,
The Veranda Restaurant,https://www.manta.com/c/mkk624c/the-veranda-restaurant,False,1415 Ocean Avenue,Santa Monica,CA,90401,(310) 883-6255,,
Nick's Restaurant,https://www.manta.com/c/mtxcrqn/nick-s-restaurant,False,10839 National Boulevard,Los Angeles,CA,90064,(310) 470-2661,,
Yintang Restaurant Inc,https://www.manta.com/c/mkxs03p/yintang-restaurant-inc,False,149 West Garvey Avenue,Monterey Park,CA,91754,(626) 731-0188,,
Clinton's Restaurants Inc,https://www.manta.com/c/mmptr8r/clinton-s-restaurants-inc,False,648 South Broadway,Los Angeles,CA,90014,(213) 312-3560,https://www.manta.com/urlverify?redirect=http%3A%2F%2FCliftonscafeteria.com&s=f54f7c4bdd55021c9f73c0bce633beaf&cb=4195155&emid=mmptr8r,
Jurassic Restaurant,https://www.manta.com/c/mmptd0g/jurassic-restaurant,False,15301 Gale Avenue,City Of Industry,CA,91745,(626) 336-5899,https://www.manta.com/urlverify?redirect=http%3A%2F%2FJurassicrestaurant.com&s=7a4e8eb3800bbf65d5242c409facbaa4&cb=4195156&emid=mmptd0g,
Metropolis Restaurant Inc,https://www.manta.com/c/mtt19kt/metropolis-restaurant-inc,False,517 East 9th Street,Los Angeles,CA,90015,(213) 488-3577,,
Van Restaurant,https://www.manta.com/c/mbnrm0x/van-restaurant,False,1000 East Broadway,Glendale,CA,91205,(818) 548-1000,https://www.manta.com/urlverify?redirect=http%3A%2F%2FVanbakeryla.com&s=f028e286cb674d0e31b29b0e734b5e6b&cb=4195156&emid=mbnrm0x,
Beylul Restaurant,https://www.manta.com/c/mbn4y6l/beylul-restaurant,False,5470 West Acamo Boulevard,Los Angeles,CA,90036,(323) 935-3509,,
Indian Restaurant,https://www.manta.com/c/mbsn5x6/indian-restaurant,False,3634 Haven Way,Burbank,CA,91504,(805) 528-4667,,
Pinocchio Restaurant,https://www.manta.com/c/mbn5ftz/pinocchio-restaurant,False,3103 West Magnolia Boulevard,Burbank,CA,91505,(818) 845-3517,https://www.manta.com/urlverify?redirect=http%3A%2F%2FPinocchiorestaurant.net&s=694540b2f1cb4c07a4d7ad90c628d605&cb=4195157&emid=mbn5ftz,
Swan Restaurant,https://www.manta.com/c/mmf4zr0/swan-restaurant,False,12728 Sherman Way,North Hollywood,CA,91605,(818) 764-1892,,
Ihop Restaurant,https://www.manta.com/c/mm2cj31/ihop-restaurant,False,5316 Lakewood Boulevard,Lakewood,CA,90712,(562) 634-5311,https://www.manta.com/urlverify?redirect=http%3A%2F%2FIhop.com&s=642df542a13f12449cd79652b080c42a&cb=4195158&emid=mm2cj31,
D H S Restaurant Inc,https://www.manta.com/c/mkxf99f/d-h-s-restaurant-inc,False,1657 West Carson Street,Torrance,CA,90501,(310) 212-7888,,
Shin Restaurant,https://www.manta.com/c/mkk6gqk/shin-restaurant,False,2838 East Pacific Coast Highway,Long Beach,CA,90804,(562) 498-4949,,
Native Restaurant,https://www.manta.com/c/mhpqdxd/native-restaurant,False,620 Santa Monica Boulevard A,Santa Monica,CA,90401,(310) 458-4427,,
Ihop Restaurant,https://www.manta.com/c/mmym0p1/ihop-restaurant,False,3111 Baldwin Park Boulevard,Baldwin Park,CA,91706,(626) 962-2306,https://www.manta.com/urlverify?redirect=http%3A%2F%2FIhop.com&s=642df542a13f12449cd79652b080c42a&cb=4195159&emid=mmym0p1,
Kavar Restaurant,https://www.manta.com/c/mmfncyz/kavar-restaurant,False,4777 Santa Monica Boulevard,Los Angeles,CA,90029,(323) 669-1260,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.kavarcatering.com%2F&s=7ac0bc681ba0896c80ee01773ca75ab7&cb=4195160&emid=mmfncyz,
Lory Restaurant,https://www.manta.com/c/mmfj0mr/lory-restaurant,False,4963 West Sunset Boulevard,Los Angeles,CA,90027,(323) 666-9631,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.loryrestaurant.com&s=c5f25e0d989d6d6dfd40f2c9675c9b35&cb=4195160&emid=mmfj0mr,
Barin Restaurant,https://www.manta.com/c/mbnhfdp/barin-restaurant,False,6020 Reseda Boulevard,Tarzana,CA,91356,(818) 776-8474,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.barinrestaurant.com&s=6d6e92c4ee42420e4893775e3a9df985&cb=4195160&emid=mbnhfdp,
Shiraz Restaurant,https://www.manta.com/c/mmgj9wh/shiraz-restaurant,False,211 South Glendale Avenue,Glendale,CA,91205,(818) 500-4948,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.shirazrestaurant.net&s=b6be119e8806f22f1d88c4994c94302e&cb=4195161&emid=mmgj9wh,
India's Restaurant,https://www.manta.com/c/mb0z1y4/india-s-restaurant,False,4366 Fountain Avenue,Los Angeles,CA,90029,(323) 912-9230,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.indiasrestaurant.net&s=6bed9a4a50212fcf162231f121412dbb&cb=4195161&emid=mb0z1y4,
Afifs Restaurant Inc,https://www.manta.com/c/mb472zk/afifs-restaurant-inc,False,4356 Woodman Avenue,Sherman Oaks,CA,91423,(818) 784-3469,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.carnivalrest.com&s=482c094741ef4ea1c44dfd7178b2cbb0&cb=4195162&emid=mb472zk,
Carousel Restaurant,https://www.manta.com/c/mm2mph0/carousel-restaurant,False,304 North Brand Boulevard,Glendale,CA,91203,(818) 246-7775,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.carouselrestaurant.com&s=4139a1f35966d497c07a6cba472fbabf&cb=4195162&emid=mm2mph0,
Norm's Restaurants,https://www.manta.com/c/mm2wk87/norm-s-restaurants,False,13640 Sherman Way,Van Nuys,CA,91405,(818) 780-5060,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.normsrestaurants.com&s=97a1ded516313a8e26abd4722559e0e8&cb=4204121&emid=mm2wk87,
Ssam Restaurant Inc,https://www.manta.com/c/mhx3wbj/ssam-restaurant-inc,False,1040 South Western Avenue,Los Angeles,CA,90006,(323) 737-9292,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.ssamla.com&s=9c994c1009ec2d2b53999892802f8ebf&cb=4204121&emid=mhx3wbj,
Anoush Restaurants,https://www.manta.com/c/mtmr9th/anoush-restaurants,False,6730 Laurel Canyon Boulevard,North Hollywood,CA,91606,(818) 764-0190,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.anoush.com&s=f2398f3a982959785065260bacd53014&cb=4204122&emid=mtmr9th,
Sevan Restaurant,https://www.manta.com/c/mrs39tt/sevan-restaurant,False,1510 West Glenoaks Boulevard,Glendale,CA,91201,(818) 551-1110,,
Versailles Restaurant,https://www.manta.com/c/mmg1svp/versailles-restaurant,False,1000 North Sepulveda Boulevard,Manhattan Beach,CA,90266,(310) 937-6829,https://www.manta.com/urlverify?redirect=http%3A%2F%2FVersaillescuban.com&s=e0643c7bc3355c6f70f1e0ded4d3b94f&cb=4204123&emid=mmg1svp,
Carnival Restaurant Inc,https://www.manta.com/c/mmdd3ct/carnival-restaurant-inc,False,4356 Woodman Avenue,Van Nuys,CA,91423,(818) 784-3469,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.carnivalrest.com&s=482c094741ef4ea1c44dfd7178b2cbb0&cb=4204123&emid=mmdd3ct,
Typhoon Restaurant,https://www.manta.com/c/mms6h9l/typhoon-restaurant,False,3221 Dnald Douglas Loop South,Santa Monica,CA,90405,(310) 390-6565,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.typhoon.biz&s=15417ae87ec87100aaf135bf38f3dbca&cb=4204123&emid=mms6h9l,
Shaherzad Restaurant,https://www.manta.com/c/mm4ry9w/shaherzad-restaurant,False,1422 Westwood Boulevard,Los Angeles,CA,90024,(310) 470-3242,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.shaherzadla.com&s=9135d7a0da2bab2c847fab9f86d8a355&cb=4204124&emid=mm4ry9w,
"Bj's Restaurants, Inc",https://www.manta.com/c/mt4f304/bj-s-restaurants-inc,False,6000 Sepulveda Boulevard,Culver City,CA,90230,(310) 574-5170,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.bjsrestaurants.com&s=c2d9d93c7785a1e83b40368162c3006d&cb=4204124&emid=mt4f304,
Juanitos Restaurant,https://www.manta.com/c/mm8bl92/juanitos-restaurant,False,4214 Floral Drive,Los Angeles,CA,90063,(323) 268-2365,,
Mogo's Restaurant,https://www.manta.com/c/mt1dh6g/mogo-s-restaurant,False,4454 Van Nuys Boulevard K,Sherman Oaks,CA,91403,(818) 783-6646,,
Minotaur Restaurant,https://www.manta.com/c/mm4jscg/minotaur-restaurant,False,333 Culver Boulevard,Playa Del Rey,CA,90293,(310) 306-6050,,
Adonis Restaurant,https://www.manta.com/c/mtmlgjq/adonis-restaurant,False,156 South Brand Boulevard,Glendale,CA,91204,,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.adonisrestaurant.com&s=4b1d17c992ab3b36a2f71912138e708d&cb=4204125&emid=mtmlgjq,
Russell's Restaurant,https://www.manta.com/c/mttk6rf/russell-s-restaurant,False,1348 West 20th Street Apartment 105,Los Angeles,CA,90007,(213) 219-3613,,
Peters Restaurant Inc,https://www.manta.com/c/mr5rlr5/peters-restaurant-inc,False,540 Monterey Pass Road,Monterey Park,CA,91754,(626) 284-9328,,
Venice Restaurant,https://www.manta.com/c/mmg7410/venice-restaurant,False,6601 Hollywood Boulevard,Los Angeles,CA,90028,(323) 817-7700,,
Russia Restaurant,https://www.manta.com/c/mmd9zsk/russia-restaurant,False,1714 Ivar Avenue,Los Angeles,CA,90028,(323) 464-2216,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.russiandining.net&s=cacd72f080af8c31368b2b5b8f6dc6ab&cb=4204126&emid=mmd9zsk,
Yunnan Restaurant,https://www.manta.com/c/mm2y0ry/yunnan-restaurant,False,1229 South Hacienda Boulevard,Hacienda Heights,CA,91745,(626) 330-8145,,
Seoul Restaurant,https://www.manta.com/c/mtcg393/seoul-restaurant,False,5710 Sultana Avenue Apartment 10,Temple City,CA,91780,(818) 247-6955,,
Menagerie Restaurants Inc,https://www.manta.com/c/mmd6nyw/menagerie-restaurants-inc,False,3347 Motor Avenue,Los Angeles,CA,90034,(310) 202-8808,,
Flames Restaurant,https://www.manta.com/c/mm3fpr1/flames-restaurant,False,245 West Fairview Avenue,Glendale,CA,91202,(818) 500-9262,,
Yokoe Restaurant,https://www.manta.com/c/mm88xq7/yokoe-restaurant,False,11308 South Street,Cerritos,CA,90703,(562) 402-3720,,
Oye Restaurant,https://www.manta.com/c/mm7vtv6/oye-restaurant,False,69 North Raymond Avenue,Pasadena,CA,91103,,,
Rodolfo's Restaurant,https://www.manta.com/c/mmcyvck/rodolfo-s-restaurant,False,5 Olvera Street,Los Angeles,CA,90012,(213) 687-7257,,
Lawry's Restaurants Inc,https://www.manta.com/c/mmc5jt5/lawry-s-restaurants-inc,False,10250 Santa Monica Boulevard,Los Angeles,CA,90067,(310) 432-0101,https://www.manta.com/urlverify?redirect=http%3A%2F%2Flawrysonline.com&s=1fd795a6e24d61c32c85105ec220b252&cb=4204128&emid=mmc5jt5,
Danny's Restaurant,https://www.manta.com/c/mm4cw1f/danny-s-restaurant,False,1435 Lincoln Avenue,Pasadena,CA,91103,(626) 798-1344,,
Rasputin Restaurant,https://www.manta.com/c/mm2kjkq/rasputin-restaurant,False,531 North Fairfax Avenue,Los Angeles,CA,90036,(323) 653-7820,,
Pat's Restaurant,https://www.manta.com/c/mm549q3/pat-s-restaurant,False,9233 West Pico Boulevard # 200,Los Angeles,CA,90035,(310) 205-8705,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.patsrestaurantandcatering.com&s=956217ea9ce23d992d5c6987a4f6b2d7&cb=4204129&emid=mm549q3,
Zig's Restaurant,https://www.manta.com/c/mmg6sj3/zig-s-restaurant,False,6821 White Oak Avenue,Reseda,CA,91335,(818) 343-3679,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.zigsreseda.com&s=2be871493e324b5de2418cc423e7d101&cb=4204130&emid=mmg6sj3,
